#doc,name,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion,topic,proportion
4613,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_4382.txt,17,0.0944444444,22,0.0611111111,2,0.0611111111,18,0.0444444444,7,0.0444444444,29,0.0277777778,28,0.0277777778,27,0.0277777778,26,0.0277777778,25,0.0277777778,24,0.0277777778,23,0.0277777778,21,0.0277777778,20,0.0277777778,19,0.0277777778,16,0.0277777778,15,0.0277777778,14,0.0277777778,13,0.0277777778,12,0.0277777778,11,0.0277777778,10,0.0277777778,9,0.0277777778,8,0.0277777778,6,0.0277777778,5,0.0277777778,4,0.0277777778,3,0.0277777778,1,0.0277777778,0,0.0277777778
5467,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_79.txt,17,0.0944444444,22,0.0611111111,7,0.0611111111,8,0.0444444444,1,0.0444444444,29,0.0277777778,28,0.0277777778,27,0.0277777778,26,0.0277777778,25,0.0277777778,24,0.0277777778,23,0.0277777778,21,0.0277777778,20,0.0277777778,19,0.0277777778,18,0.0277777778,16,0.0277777778,15,0.0277777778,14,0.0277777778,13,0.0277777778,12,0.0277777778,11,0.0277777778,10,0.0277777778,9,0.0277777778,6,0.0277777778,5,0.0277777778,4,0.0277777778,3,0.0277777778,2,0.0277777778,0,0.0277777778
5851,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_701.txt,17,0.0944444444,20,0.0611111111,3,0.0611111111,11,0.0444444444,0,0.0444444444,29,0.0277777778,28,0.0277777778,27,0.0277777778,26,0.0277777778,25,0.0277777778,24,0.0277777778,23,0.0277777778,22,0.0277777778,21,0.0277777778,19,0.0277777778,18,0.0277777778,16,0.0277777778,15,0.0277777778,14,0.0277777778,13,0.0277777778,12,0.0277777778,10,0.0277777778,9,0.0277777778,8,0.0277777778,7,0.0277777778,6,0.0277777778,5,0.0277777778,4,0.0277777778,2,0.0277777778,1,0.0277777778
87,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6574.txt,17,0.0928961749,23,0.043715847,20,0.043715847,19,0.043715847,18,0.043715847,11,0.043715847,8,0.043715847,7,0.043715847,29,0.0273224044,28,0.0273224044,27,0.0273224044,26,0.0273224044,25,0.0273224044,24,0.0273224044,22,0.0273224044,21,0.0273224044,16,0.0273224044,15,0.0273224044,14,0.0273224044,13,0.0273224044,12,0.0273224044,10,0.0273224044,9,0.0273224044,6,0.0273224044,5,0.0273224044,4,0.0273224044,3,0.0273224044,2,0.0273224044,1,0.0273224044,0,0.0273224044
402,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_5937.txt,17,0.0928961749,7,0.0765027322,26,0.0601092896,19,0.043715847,13,0.043715847,29,0.0273224044,28,0.0273224044,27,0.0273224044,25,0.0273224044,24,0.0273224044,23,0.0273224044,22,0.0273224044,21,0.0273224044,20,0.0273224044,18,0.0273224044,16,0.0273224044,15,0.0273224044,14,0.0273224044,12,0.0273224044,11,0.0273224044,10,0.0273224044,9,0.0273224044,8,0.0273224044,6,0.0273224044,5,0.0273224044,4,0.0273224044,3,0.0273224044,2,0.0273224044,1,0.0273224044,0,0.0273224044
2011,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_2995.txt,17,0.0928961749,13,0.0928961749,8,0.0601092896,24,0.043715847,29,0.0273224044,28,0.0273224044,27,0.0273224044,26,0.0273224044,25,0.0273224044,23,0.0273224044,22,0.0273224044,21,0.0273224044,20,0.0273224044,19,0.0273224044,18,0.0273224044,16,0.0273224044,15,0.0273224044,14,0.0273224044,12,0.0273224044,11,0.0273224044,10,0.0273224044,9,0.0273224044,7,0.0273224044,6,0.0273224044,5,0.0273224044,4,0.0273224044,3,0.0273224044,2,0.0273224044,1,0.0273224044,0,0.0273224044
3373,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_5827.txt,17,0.0928961749,26,0.0765027322,22,0.0601092896,24,0.043715847,13,0.043715847,29,0.0273224044,28,0.0273224044,27,0.0273224044,25,0.0273224044,23,0.0273224044,21,0.0273224044,20,0.0273224044,19,0.0273224044,18,0.0273224044,16,0.0273224044,15,0.0273224044,14,0.0273224044,12,0.0273224044,11,0.0273224044,10,0.0273224044,9,0.0273224044,8,0.0273224044,7,0.0273224044,6,0.0273224044,5,0.0273224044,4,0.0273224044,3,0.0273224044,2,0.0273224044,1,0.0273224044,0,0.0273224044
4979,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3222.txt,17,0.0928961749,6,0.0601092896,29,0.043715847,27,0.043715847,22,0.043715847,18,0.043715847,3,0.043715847,28,0.0273224044,26,0.0273224044,25,0.0273224044,24,0.0273224044,23,0.0273224044,21,0.0273224044,20,0.0273224044,19,0.0273224044,16,0.0273224044,15,0.0273224044,14,0.0273224044,13,0.0273224044,12,0.0273224044,11,0.0273224044,10,0.0273224044,9,0.0273224044,8,0.0273224044,7,0.0273224044,5,0.0273224044,4,0.0273224044,2,0.0273224044,1,0.0273224044,0,0.0273224044
6670,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3866.txt,17,0.0928961749,19,0.0765027322,26,0.043715847,9,0.043715847,8,0.043715847,7,0.043715847,29,0.0273224044,28,0.0273224044,27,0.0273224044,25,0.0273224044,24,0.0273224044,23,0.0273224044,22,0.0273224044,21,0.0273224044,20,0.0273224044,18,0.0273224044,16,0.0273224044,15,0.0273224044,14,0.0273224044,13,0.0273224044,12,0.0273224044,11,0.0273224044,10,0.0273224044,6,0.0273224044,5,0.0273224044,4,0.0273224044,3,0.0273224044,2,0.0273224044,1,0.0273224044,0,0.0273224044
3027,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1407.txt,17,0.0913978495,22,0.0591397849,26,0.0430107527,25,0.0430107527,19,0.0430107527,10,0.0430107527,7,0.0430107527,5,0.0430107527,29,0.0268817204,28,0.0268817204,27,0.0268817204,24,0.0268817204,23,0.0268817204,21,0.0268817204,20,0.0268817204,18,0.0268817204,16,0.0268817204,15,0.0268817204,14,0.0268817204,13,0.0268817204,12,0.0268817204,11,0.0268817204,9,0.0268817204,8,0.0268817204,6,0.0268817204,4,0.0268817204,3,0.0268817204,2,0.0268817204,1,0.0268817204,0,0.0268817204
5494,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3048.txt,17,0.0913978495,8,0.0913978495,13,0.0591397849,18,0.0430107527,1,0.0430107527,29,0.0268817204,28,0.0268817204,27,0.0268817204,26,0.0268817204,25,0.0268817204,24,0.0268817204,23,0.0268817204,22,0.0268817204,21,0.0268817204,20,0.0268817204,19,0.0268817204,16,0.0268817204,15,0.0268817204,14,0.0268817204,12,0.0268817204,11,0.0268817204,10,0.0268817204,9,0.0268817204,7,0.0268817204,6,0.0268817204,5,0.0268817204,4,0.0268817204,3,0.0268817204,2,0.0268817204,0,0.0268817204
1492,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_967.txt,17,0.0899470899,12,0.0582010582,1,0.0582010582,27,0.0423280423,26,0.0423280423,9,0.0423280423,7,0.0423280423,5,0.0423280423,29,0.0264550265,28,0.0264550265,25,0.0264550265,24,0.0264550265,23,0.0264550265,22,0.0264550265,21,0.0264550265,20,0.0264550265,19,0.0264550265,18,0.0264550265,16,0.0264550265,15,0.0264550265,14,0.0264550265,13,0.0264550265,11,0.0264550265,10,0.0264550265,8,0.0264550265,6,0.0264550265,4,0.0264550265,3,0.0264550265,2,0.0264550265,0,0.0264550265
4061,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_2437.txt,17,0.0899470899,9,0.0582010582,27,0.0423280423,24,0.0423280423,21,0.0423280423,13,0.0423280423,5,0.0423280423,3,0.0423280423,2,0.0423280423,29,0.0264550265,28,0.0264550265,26,0.0264550265,25,0.0264550265,23,0.0264550265,22,0.0264550265,20,0.0264550265,19,0.0264550265,18,0.0264550265,16,0.0264550265,15,0.0264550265,14,0.0264550265,12,0.0264550265,11,0.0264550265,10,0.0264550265,8,0.0264550265,7,0.0264550265,6,0.0264550265,4,0.0264550265,1,0.0264550265,0,0.0264550265
4378,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6399.txt,17,0.0899470899,22,0.0582010582,11,0.0582010582,25,0.0423280423,14,0.0423280423,9,0.0423280423,7,0.0423280423,4,0.0423280423,29,0.0264550265,28,0.0264550265,27,0.0264550265,26,0.0264550265,24,0.0264550265,23,0.0264550265,21,0.0264550265,20,0.0264550265,19,0.0264550265,18,0.0264550265,16,0.0264550265,15,0.0264550265,13,0.0264550265,12,0.0264550265,10,0.0264550265,8,0.0264550265,6,0.0264550265,5,0.0264550265,3,0.0264550265,2,0.0264550265,1,0.0264550265,0,0.0264550265
5380,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_2733.txt,17,0.0899470899,27,0.0582010582,10,0.0582010582,24,0.0423280423,15,0.0423280423,9,0.0423280423,4,0.0423280423,2,0.0423280423,29,0.0264550265,28,0.0264550265,26,0.0264550265,25,0.0264550265,23,0.0264550265,22,0.0264550265,21,0.0264550265,20,0.0264550265,19,0.0264550265,18,0.0264550265,16,0.0264550265,14,0.0264550265,13,0.0264550265,12,0.0264550265,11,0.0264550265,8,0.0264550265,7,0.0264550265,6,0.0264550265,5,0.0264550265,3,0.0264550265,1,0.0264550265,0,0.0264550265
6462,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_2082.txt,17,0.0899470899,8,0.0740740741,22,0.0582010582,11,0.0582010582,13,0.0423280423,9,0.0423280423,29,0.0264550265,28,0.0264550265,27,0.0264550265,26,0.0264550265,25,0.0264550265,24,0.0264550265,23,0.0264550265,21,0.0264550265,20,0.0264550265,19,0.0264550265,18,0.0264550265,16,0.0264550265,15,0.0264550265,14,0.0264550265,12,0.0264550265,10,0.0264550265,7,0.0264550265,6,0.0264550265,5,0.0264550265,4,0.0264550265,3,0.0264550265,2,0.0264550265,1,0.0264550265,0,0.0264550265
132,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_2711.txt,17,0.0885416667,7,0.0572916667,27,0.0416666667,25,0.0416666667,23,0.0416666667,18,0.0416666667,16,0.0416666667,5,0.0416666667,4,0.0416666667,3,0.0416666667,29,0.0260416667,28,0.0260416667,26,0.0260416667,24,0.0260416667,22,0.0260416667,21,0.0260416667,20,0.0260416667,19,0.0260416667,15,0.0260416667,14,0.0260416667,13,0.0260416667,12,0.0260416667,11,0.0260416667,10,0.0260416667,9,0.0260416667,8,0.0260416667,6,0.0260416667,2,0.0260416667,1,0.0260416667,0,0.0260416667
3270,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_4767.txt,17,0.0885416667,26,0.0729166667,22,0.0572916667,6,0.0572916667,27,0.0416666667,23,0.0416666667,4,0.0416666667,29,0.0260416667,28,0.0260416667,25,0.0260416667,24,0.0260416667,21,0.0260416667,20,0.0260416667,19,0.0260416667,18,0.0260416667,16,0.0260416667,15,0.0260416667,14,0.0260416667,13,0.0260416667,12,0.0260416667,11,0.0260416667,10,0.0260416667,9,0.0260416667,8,0.0260416667,7,0.0260416667,5,0.0260416667,3,0.0260416667,2,0.0260416667,1,0.0260416667,0,0.0260416667
3767,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_76.txt,17,0.0885416667,27,0.0572916667,22,0.0572916667,28,0.0416666667,26,0.0416666667,25,0.0416666667,19,0.0416666667,11,0.0416666667,10,0.0416666667,29,0.0260416667,24,0.0260416667,23,0.0260416667,21,0.0260416667,20,0.0260416667,18,0.0260416667,16,0.0260416667,15,0.0260416667,14,0.0260416667,13,0.0260416667,12,0.0260416667,9,0.0260416667,8,0.0260416667,7,0.0260416667,6,0.0260416667,5,0.0260416667,4,0.0260416667,3,0.0260416667,2,0.0260416667,1,0.0260416667,0,0.0260416667
4404,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_5463.txt,17,0.0885416667,8,0.0885416667,13,0.0729166667,27,0.0416666667,18,0.0416666667,2,0.0416666667,29,0.0260416667,28,0.0260416667,26,0.0260416667,25,0.0260416667,24,0.0260416667,23,0.0260416667,22,0.0260416667,21,0.0260416667,20,0.0260416667,19,0.0260416667,16,0.0260416667,15,0.0260416667,14,0.0260416667,12,0.0260416667,11,0.0260416667,10,0.0260416667,9,0.0260416667,7,0.0260416667,6,0.0260416667,5,0.0260416667,4,0.0260416667,3,0.0260416667,1,0.0260416667,0,0.0260416667
4923,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1933.txt,17,0.0885416667,7,0.0729166667,26,0.0416666667,19,0.0416666667,9,0.0416666667,8,0.0416666667,6,0.0416666667,3,0.0416666667,2,0.0416666667,29,0.0260416667,28,0.0260416667,27,0.0260416667,25,0.0260416667,24,0.0260416667,23,0.0260416667,22,0.0260416667,21,0.0260416667,20,0.0260416667,18,0.0260416667,16,0.0260416667,15,0.0260416667,14,0.0260416667,13,0.0260416667,12,0.0260416667,11,0.0260416667,10,0.0260416667,5,0.0260416667,4,0.0260416667,1,0.0260416667,0,0.0260416667
5612,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1689.txt,17,0.0885416667,21,0.0572916667,14,0.0572916667,25,0.0416666667,23,0.0416666667,20,0.0416666667,13,0.0416666667,8,0.0416666667,1,0.0416666667,29,0.0260416667,28,0.0260416667,27,0.0260416667,26,0.0260416667,24,0.0260416667,22,0.0260416667,19,0.0260416667,18,0.0260416667,16,0.0260416667,15,0.0260416667,12,0.0260416667,11,0.0260416667,10,0.0260416667,9,0.0260416667,7,0.0260416667,6,0.0260416667,5,0.0260416667,4,0.0260416667,3,0.0260416667,2,0.0260416667,0,0.0260416667
6210,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_78.txt,17,0.0885416667,11,0.0729166667,24,0.0416666667,23,0.0416666667,22,0.0416666667,15,0.0416666667,10,0.0416666667,9,0.0416666667,3,0.0416666667,29,0.0260416667,28,0.0260416667,27,0.0260416667,26,0.0260416667,25,0.0260416667,21,0.0260416667,20,0.0260416667,19,0.0260416667,18,0.0260416667,16,0.0260416667,14,0.0260416667,13,0.0260416667,12,0.0260416667,8,0.0260416667,7,0.0260416667,6,0.0260416667,5,0.0260416667,4,0.0260416667,2,0.0260416667,1,0.0260416667,0,0.0260416667
238,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3769.txt,17,0.0871794872,21,0.0564102564,9,0.0564102564,26,0.041025641,20,0.041025641,18,0.041025641,16,0.041025641,13,0.041025641,3,0.041025641,1,0.041025641,29,0.0256410256,28,0.0256410256,27,0.0256410256,25,0.0256410256,24,0.0256410256,23,0.0256410256,22,0.0256410256,19,0.0256410256,15,0.0256410256,14,0.0256410256,12,0.0256410256,11,0.0256410256,10,0.0256410256,8,0.0256410256,7,0.0256410256,6,0.0256410256,5,0.0256410256,4,0.0256410256,2,0.0256410256,0,0.0256410256
1950,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_5000.txt,17,0.0871794872,28,0.0717948718,25,0.0564102564,22,0.0564102564,8,0.0564102564,19,0.041025641,14,0.041025641,29,0.0256410256,27,0.0256410256,26,0.0256410256,24,0.0256410256,23,0.0256410256,21,0.0256410256,20,0.0256410256,18,0.0256410256,16,0.0256410256,15,0.0256410256,13,0.0256410256,12,0.0256410256,11,0.0256410256,10,0.0256410256,9,0.0256410256,7,0.0256410256,6,0.0256410256,5,0.0256410256,4,0.0256410256,3,0.0256410256,2,0.0256410256,1,0.0256410256,0,0.0256410256
5597,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_5923.txt,17,0.0871794872,21,0.0564102564,20,0.0564102564,29,0.041025641,28,0.041025641,25,0.041025641,23,0.041025641,22,0.041025641,13,0.041025641,5,0.041025641,27,0.0256410256,26,0.0256410256,24,0.0256410256,19,0.0256410256,18,0.0256410256,16,0.0256410256,15,0.0256410256,14,0.0256410256,12,0.0256410256,11,0.0256410256,10,0.0256410256,9,0.0256410256,8,0.0256410256,7,0.0256410256,6,0.0256410256,4,0.0256410256,3,0.0256410256,2,0.0256410256,1,0.0256410256,0,0.0256410256
894,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_5929.txt,17,0.0858585859,26,0.0555555556,13,0.0555555556,12,0.0555555556,29,0.0404040404,28,0.0404040404,21,0.0404040404,20,0.0404040404,7,0.0404040404,2,0.0404040404,27,0.0252525253,25,0.0252525253,24,0.0252525253,23,0.0252525253,22,0.0252525253,19,0.0252525253,18,0.0252525253,16,0.0252525253,15,0.0252525253,14,0.0252525253,11,0.0252525253,10,0.0252525253,9,0.0252525253,8,0.0252525253,6,0.0252525253,5,0.0252525253,4,0.0252525253,3,0.0252525253,1,0.0252525253,0,0.0252525253
6690,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1890.txt,17,0.0858585859,22,0.0707070707,19,0.0707070707,26,0.0555555556,20,0.0404040404,11,0.0404040404,9,0.0404040404,2,0.0404040404,29,0.0252525253,28,0.0252525253,27,0.0252525253,25,0.0252525253,24,0.0252525253,23,0.0252525253,21,0.0252525253,18,0.0252525253,16,0.0252525253,15,0.0252525253,14,0.0252525253,13,0.0252525253,12,0.0252525253,10,0.0252525253,8,0.0252525253,7,0.0252525253,6,0.0252525253,5,0.0252525253,4,0.0252525253,3,0.0252525253,1,0.0252525253,0,0.0252525253
1936,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_6010.txt,17,0.0833333333,7,0.0833333333,29,0.0297619048,28,0.0297619048,27,0.0297619048,26,0.0297619048,25,0.0297619048,24,0.0297619048,23,0.0297619048,22,0.0297619048,21,0.0297619048,20,0.0297619048,19,0.0297619048,18,0.0297619048,16,0.0297619048,15,0.0297619048,14,0.0297619048,13,0.0297619048,12,0.0297619048,11,0.0297619048,10,0.0297619048,9,0.0297619048,8,0.0297619048,6,0.0297619048,5,0.0297619048,4,0.0297619048,3,0.0297619048,2,0.0297619048,1,0.0297619048,0,0.0297619048
3435,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_2744.txt,17,0.0833333333,13,0.0476190476,8,0.0476190476,3,0.0476190476,29,0.0297619048,28,0.0297619048,27,0.0297619048,26,0.0297619048,25,0.0297619048,24,0.0297619048,23,0.0297619048,22,0.0297619048,21,0.0297619048,20,0.0297619048,19,0.0297619048,18,0.0297619048,16,0.0297619048,15,0.0297619048,14,0.0297619048,12,0.0297619048,11,0.0297619048,10,0.0297619048,9,0.0297619048,7,0.0297619048,6,0.0297619048,5,0.0297619048,4,0.0297619048,2,0.0297619048,1,0.0297619048,0,0.0297619048
6497,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_5347.txt,17,0.0833333333,18,0.0476190476,9,0.0476190476,3,0.0476190476,29,0.0297619048,28,0.0297619048,27,0.0297619048,26,0.0297619048,25,0.0297619048,24,0.0297619048,23,0.0297619048,22,0.0297619048,21,0.0297619048,20,0.0297619048,19,0.0297619048,16,0.0297619048,15,0.0297619048,14,0.0297619048,13,0.0297619048,12,0.0297619048,11,0.0297619048,10,0.0297619048,8,0.0297619048,7,0.0297619048,6,0.0297619048,5,0.0297619048,4,0.0297619048,2,0.0297619048,1,0.0297619048,0,0.0297619048
2361,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_723.txt,17,0.081871345,26,0.0643274854,22,0.0467836257,7,0.0467836257,29,0.0292397661,28,0.0292397661,27,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,21,0.0292397661,20,0.0292397661,19,0.0292397661,18,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,6,0.0292397661,5,0.0292397661,4,0.0292397661,3,0.0292397661,2,0.0292397661,1,0.0292397661,0,0.0292397661
2530,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1193.txt,17,0.081871345,27,0.0467836257,22,0.0467836257,18,0.0467836257,3,0.0467836257,29,0.0292397661,28,0.0292397661,26,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,21,0.0292397661,20,0.0292397661,19,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,7,0.0292397661,6,0.0292397661,5,0.0292397661,4,0.0292397661,2,0.0292397661,1,0.0292397661,0,0.0292397661
4314,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_1266.txt,17,0.081871345,13,0.081871345,19,0.0467836257,29,0.0292397661,28,0.0292397661,27,0.0292397661,26,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,22,0.0292397661,21,0.0292397661,20,0.0292397661,18,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,7,0.0292397661,6,0.0292397661,5,0.0292397661,4,0.0292397661,3,0.0292397661,2,0.0292397661,1,0.0292397661,0,0.0292397661
4534,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_3609.txt,17,0.081871345,8,0.081871345,3,0.0467836257,29,0.0292397661,28,0.0292397661,27,0.0292397661,26,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,22,0.0292397661,21,0.0292397661,20,0.0292397661,19,0.0292397661,18,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,7,0.0292397661,6,0.0292397661,5,0.0292397661,4,0.0292397661,2,0.0292397661,1,0.0292397661,0,0.0292397661
5036,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_4607.txt,17,0.081871345,7,0.0643274854,3,0.0643274854,29,0.0292397661,28,0.0292397661,27,0.0292397661,26,0.0292397661,25,0.0292397661,24,0.0292397661,23,0.0292397661,22,0.0292397661,21,0.0292397661,20,0.0292397661,19,0.0292397661,18,0.0292397661,16,0.0292397661,15,0.0292397661,14,0.0292397661,13,0.0292397661,12,0.0292397661,11,0.0292397661,10,0.0292397661,9,0.0292397661,8,0.0292397661,6,0.0292397661,5,0.0292397661,4,0.0292397661,2,0.0292397661,1,0.0292397661,0,0.0292397661
574,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_4292.txt,17,0.0804597701,26,0.0459770115,12,0.0459770115,8,0.0459770115,5,0.0459770115,3,0.0459770115,29,0.0287356322,28,0.0287356322,27,0.0287356322,25,0.0287356322,24,0.0287356322,23,0.0287356322,22,0.0287356322,21,0.0287356322,20,0.0287356322,19,0.0287356322,18,0.0287356322,16,0.0287356322,15,0.0287356322,14,0.0287356322,13,0.0287356322,11,0.0287356322,10,0.0287356322,9,0.0287356322,7,0.0287356322,6,0.0287356322,4,0.0287356322,2,0.0287356322,1,0.0287356322,0,0.0287356322
810,file:/home/deb/PycharmProjects/TopicModelMallet/title_texts/small_file_4234.txt,17,0.0804597701,27,0.0459770115,25,0.0459770115,7,0.0459770115,6,0.0459770115,2,0.0459770115,29,0.0287356322,28,0.0287356322,26,0.0287356322,24,0.0287356322,23,0.0287356322,22,0.0287356322,21,0.0287356322,20,0.0287356322,19,0.0287356322,18,0.0287356322,16,0.0287356322,15,0.0287356322,14,0.0287356322,13,0.0287356322,12,0.0287356322,11,0.0287356322,10,0.0287356322,9,0.0287356322,8,0.0287356322,5,0.0287356322,4,0.0287356322,3,0.0287356322,1,0.0287356322,0,0.0287356322
